Year,Special Round,Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank
2026,1,"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,470158,526593
2026,1,"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,147862,215931
2026,1,"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,232946,238699
2026,1,"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,298550,347997
2026,1,"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,370982,501718
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Civil Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OPEN,Gender-Neutral,142203,161707
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Civil Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,EWS,Gender-Neutral,177477,177477
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Civil Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OBC-NCL,Gender-Neutral,192789,192789
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Civil Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,SC,Gender-Neutral,279859,279859
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Computer Science and Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OPEN,Gender-Neutral,92493,95069
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Computer Science and Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OBC-NCL,Gender-Neutral,100796,100796
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Computer Science and Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,SC,Gender-Neutral,225689,225689
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Elctrical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OPEN,Gender-Neutral,120847,126218
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Elctrical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,EWS,Gender-Neutral,132203,132203
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Elctrical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OBC-NCL,Gender-Neutral,138997,138997
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Electronics and Communication Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OPEN,Gender-Neutral,101443,101443
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Electronics and Communication Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,EWS,Gender-Neutral,107988,107988
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Electronics and Communication Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OBC-NCL,Gender-Neutral,112110,112110
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Electronics and Communication Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,SC,Gender-Neutral,244025,244025
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Food Engineering and Technology) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OPEN,Gender-Neutral,226034,265209
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Food Engineering and Technology) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OBC-NCL,Gender-Neutral,325171,351733
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Food Engineering and Technology) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,SC,Gender-Neutral,326722,326722
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Mechanical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OPEN,Gender-Neutral,103680,103680
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","B.Tech. (Mechanical Engineering) - MBA (5 Years, Bachelor of Technology and MBA (Dual Degree))",All India,OBC-NCL,Gender-Neutral,122604,140015
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Bachelor of Design (4 Years, Bachelor of Design)",All India,OPEN,Gender-Neutral,163156,163156
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Bachelor of Design (4 Years, Bachelor of Design)",All India,OBC-NCL,Gender-Neutral,229287,229287
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,115883,155617
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,162228,170480
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,161485,177591
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,225405,275691
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,261324,297484
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,54010,80699
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,81204,84028
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,86845,94084
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,197332,205788
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,304907,304907
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,79885,106525
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,111662,111662
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,115299,126550
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,238969,254805
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,61531,92546
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,96372,97721
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,94579,101900
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,239926,241354
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,305461,305461
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,203708,250211
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,264506,288728
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,251325,292438
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,302818,322514
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,364270,386902
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,84765,111441
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,153007,153802
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,125319,153468
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,260133,272329
2026,1,"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,349193,349193
2026,1,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",All India,OPEN,Gender-Neutral,127,415
2026,1,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",All India,EWS,Gender-Neutral,1944,1944
2026,1,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",All India,OBC-NCL,Gender-Neutral,897,1114
2026,1,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",All India,SC,Gender-Neutral,4451,5103
2026,1,"School of Planning & Architecture, Bhopal","Architecture (5 Years, Bachelor of Architecture)",All India,ST,Gender-Neutral,6085,6085
2026,1,"School of Planning & Architecture, Bhopal","Architecture for DASA-CIWG (5 Years, Bachelor of Architecture)",DASA-CIWG,OPEN,Gender-Neutral,3190,8059
2026,1,"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",All India,OPEN,Gender-Neutral,599,910
2026,1,"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",All India,EWS,Gender-Neutral,2698,4592
2026,1,"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",All India,OBC-NCL,Gender-Neutral,1269,2894
2026,1,"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)",All India,SC,Gender-Neutral,4432,4772
2026,1,"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",All India,OPEN,Gender-Neutral,155,178
2026,1,"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",All India,EWS,Gender-Neutral,1127,1591
2026,1,"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",All India,OBC-NCL,Gender-Neutral,401,625
2026,1,"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",All India,SC,Gender-Neutral,3002,3516
2026,1,"School of Planning & Architecture, New Delhi","Architecture (5 Years, Bachelor of Architecture)",All India,ST,Gender-Neutral,3219,3219
2026,1,"School of Planning & Architecture, New Delhi","Architecture for DASA-CIWG (5 Years, Bachelor of Architecture)",DASA-CIWG,OPEN,Gender-Neutral,1081,1733
2026,1,"School of Planning & Architecture, New Delhi","Architecture for DASA-Non CIWG (5 Years, Bachelor of Architecture)",DASA-Non CIWG,OPEN,Gender-Neutral,4709,4709
2026,1,"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",All India,OPEN,Gender-Neutral,264,430
2026,1,"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",All India,EWS,Gender-Neutral,2207,2590
2026,1,"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",All India,OBC-NCL,Gender-Neutral,648,2509
2026,1,"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",All India,SC,Gender-Neutral,1997,3454
2026,1,"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)",All India,ST,Gender-Neutral,3969,3969
2026,1,"School of Planning & Architecture, New Delhi","Planning for DASA-CIWG (4 Years, Bachelor of Planning)",DASA-CIWG,OPEN,Gender-Neutral,4053,4053
2026,1,School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",All India,OPEN,Gender-Neutral,403,517
2026,1,School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",All India,EWS,Gender-Neutral,1027,2904
2026,1,School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",All India,OBC-NCL,Gender-Neutral,742,860
2026,1,School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",All India,SC,Gender-Neutral,3006,4516
2026,1,School of Planning & Architecture: Vijayawada,"Architecture (5 Years, Bachelor of Architecture)",All India,ST,Gender-Neutral,5816,5816
2026,1,School of Planning & Architecture: Vijayawada,"Architecture for DASA-CIWG (5 Years, Bachelor of Architecture)",DASA-CIWG,OPEN,Gender-Neutral,1778,3977
2026,1,School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",All India,OPEN,Gender-Neutral,539,883
2026,1,School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",All India,EWS,Gender-Neutral,2675,2675
2026,1,School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",All India,OBC-NCL,Gender-Neutral,940,3075
2026,1,School of Planning & Architecture: Vijayawada,"Planning (4 Years, Bachelor of Planning)",All India,ST,Gender-Neutral,7135,7135
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Architecture (5 Years, Bachelor of Architecture)",All India,OPEN,Gender-Neutral,1678,2328
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Architecture (5 Years, Bachelor of Architecture)",All India,EWS,Gender-Neutral,9107,9107
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Architecture (5 Years, Bachelor of Architecture)",All India,OBC-NCL,Gender-Neutral,2607,3371
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Architecture (5 Years, Bachelor of Architecture)",All India,SC,Gender-Neutral,6268,6268
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Architecture (5 Years, Bachelor of Architecture)",All India,ST,Gender-Neutral,10491,10491
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,77428,129621
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,137757,153566
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,132816,148027
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,223938,306281
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","B.Tech in Mathematics and Computing (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,453886,482495
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bachelor of Design (4 Years, Bachelor of Design)",All India,OPEN,Gender-Neutral,207441,264726
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bachelor of Design (4 Years, Bachelor of Design)",All India,EWS,Gender-Neutral,571156,571156
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bachelor of Design (4 Years, Bachelor of Design)",All India,OBC-NCL,Gender-Neutral,275681,407592
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bachelor of Design (4 Years, Bachelor of Design)",All India,SC,Gender-Neutral,412298,418495
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bachelor of Design (4 Years, Bachelor of Design)",All India,ST,Gender-Neutral,474542,474542
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bio Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,125661,228652
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bio Technology (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,256716,256716
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bio Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,242969,273692
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bio Technology (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,401336,407667
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Bio Technology (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,503829,503829
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,159184,248892
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,259629,263995
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,255695,323875
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,340146,368081
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Civil Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,429029,429029
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,30205,104995
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,107297,124525
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,106045,128936
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,247135,288713
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,379231,461129
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,101947,194950
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,203599,231971
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,207604,234036
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,283636,361280
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electrical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,510599,510599
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,75455,161855
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,163742,186480
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,164019,199576
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,259934,354245
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,471048,530491
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Food Technology (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,206194,365582
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Food Technology (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,419439,450800
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Food Technology (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,365900,443418
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Food Technology (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,378878,394439
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Food Technology (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,481772,544319
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,110920,227166
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,237186,247411
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,234266,265353
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,320131,352038
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,494209,522393
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,61186,143798
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,148592,154132
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,145723,157508
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,291954,324282
2026,1,"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Robotics and AI (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,399594,399594
2026,1,"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,22671,25797
2026,1,"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),26951,34881
2026,1,"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OPEN (PwD),Gender-Neutral,692580,692580
2026,1,"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,26930,28726
2026,1,"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,27651,28567
2026,1,"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),47923,57213
2026,1,"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,110909,110909
2026,1,"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,158522,158522
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,25804,28630
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),42013,42738
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,OPEN (PwD),Gender-Neutral,826697,826697
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,34771,35899
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,EWS,Female-only (including Supernumerary),50597,50597
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,30095,38291
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),58311,58973
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,OBC-NCL (PwD),Gender-Neutral,844786,844786
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,118000,118000
2026,1,"International Institute of Information Technology, Naya Raipur","Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,267541,267541
2026,1,"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Gender-Neutral,30771,36313
2026,1,"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OPEN,Female-only (including Supernumerary),47764,52270
2026,1,"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,EWS,Gender-Neutral,37153,40819
2026,1,"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Gender-Neutral,38978,44224
2026,1,"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,OBC-NCL,Female-only (including Supernumerary),64107,64107
2026,1,"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,SC,Gender-Neutral,144439,153626
2026,1,"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Gender-Neutral,310337,310337
2026,1,"International Institute of Information Technology, Naya Raipur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",All India,ST,Female-only (including Supernumerary),370310,370310
2026,1,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",All India,OPEN,Gender-Neutral,16095,48015
2026,1,University of Hyderabad,"Computer Science and Engineering (5 Years, Integrated Master of Technology)",All India,EWS,Gender-Neutral,55593,65411
